,Season,Episode,Speaker,Line,date_job
5,6.0,19.0,Miranda,"Hi, it's Miranda. No, this is not my fortieth please-don't-go-to-Paris call.",
6,6.0,19.0,Miranda,"It's been three weeks, is that funny yet.",
7,6.0,19.0,Miranda,"Anyway, I got us a dinner reservation. You're leaving at 9,",
8,6.0,19.0,Miranda,"so we have to eat at six. Which makes us senior citizens, thank you.",
9,6.0,19.0,Miranda,Or should I say merci beau.. please don't go.,
10,6.0,19.0,Big,"Carrie, it's me.",
11,6.0,19.0,Big,"I'm in town. Look, I'd really like to see you, so call me.",
12,6.0,19.0,Big,"Same number and in case you've forgotten, it's..",
13,6.0,19.0,Answering machine,Deleted.,
14,6.0,19.0,Carrie,"After many more hours of packing,",
15,6.0,19.0,Carrie,I was off for our version of the last supper.,
16,6.0,19.0,Big,"Well, if Mohammed won't come to the mountain.",
17,6.0,19.0,Big,"Hiya, kid.",
18,6.0,19.0,Carrie,Hi.,
19,6.0,19.0,Big,"I was in the neighborhood, saw your light on.",
20,6.0,19.0,Big,Can I talk to you?,
21,6.0,19.0,Carrie,"Well, I'm late for dinner with the girls.",
22,6.0,19.0,Big,It's five forty-five.,
23,6.0,19.0,Big,"Come on, get in, it's cold.",
24,6.0,19.0,Big,"- Raoul, give us a minute, would you? ",
25,6.0,19.0,Carrie,"- No, no, it's okay. It's cold.",
26,6.0,19.0,Big,"He's a tough guy. Right, Raoul?",
27,6.0,19.0,Big,I'll tip like a Rockefeller.,
28,6.0,19.0,Carrie,I'm sorry for not returning your calls.,
29,6.0,19.0,Big,"Yeah, I was starting to feel like a needy chick.",
30,6.0,19.0,Big,Did I do something to piss you off?,
31,6.0,19.0,Carrie,"No, it's.. I've just been busy with other things.",
32,6.0,19.0,Big,"Look, I know I freaked out about us",
33,6.0,19.0,Big,- the last time I was here and I wanted to..  ,
34,6.0,19.0,Carrie,- It's fine.,
35,6.0,19.0,Big,- You were amazing to me and I just.. ,
36,6.0,19.0,Carrie,- You were fine.,
37,6.0,19.0,Big,Would you let me finish?,
38,6.0,19.0,Big,"And since then, I've been thinking a lot about us..",
39,6.0,19.0,Carrie,"Look, you don't have to do this okay? There's really no point.",
40,6.0,19.0,Carrie,It's all fine.,
41,6.0,19.0,Carrie,Raoul's freezing and I have to go meet the girls.,
42,6.0,19.0,Big,Got it. How about dinner tomorrow?,
43,6.0,19.0,Big,Drinks?,
44,6.0,19.0,Big,I'm starting to feel like that chick again.,
45,6.0,19.0,Carrie,I won't be here tomorrow. I'm leaving for Paris tonight.,
46,6.0,19.0,Big,"Paris, wow.",
47,6.0,19.0,Big,"You're finally taking that vacation, huh?",
48,6.0,19.0,Carrie,It's not a vacation.,
49,6.0,19.0,Carrie,I'm going there with a man that I'm in a relationship with.,
50,6.0,19.0,Carrie,"He's wonderful, and I'm happy.",
51,6.0,19.0,Carrie,"So, please don't feel bad about anything.",
52,6.0,19.0,Carrie,Goodbye.,
53,6.0,19.0,Big,"Wait, wait, wait.",
54,6.0,19.0,Big,- What do you mean goodbye? ,
55,6.0,19.0,Carrie,- I have to go.,
56,6.0,19.0,Big,Carrie.,
57,6.0,19.0,Big,"Carrie, stop.",
58,6.0,19.0,Big,What are you doing? Saying goodbye and jumping out of the car like that?,
59,6.0,19.0,Big,Are you moving to Paris?,
60,6.0,19.0,Big,When were you gonna tell me?,
61,6.0,19.0,Big,"What, you're not even gonna tell me who he is?",
62,6.0,19.0,Carrie,His name is Aleksandr Petrovsky.,
63,6.0,19.0,Big,You're moving to France with a Rusky?,
64,6.0,19.0,Big,"Oh, come on, it's a joke, Carrie.",
65,6.0,19.0,Carrie,You do this every time.,
66,6.0,19.0,Big,"Every time. What do you have, some kind of radar?",
67,6.0,19.0,Big,"Carrie might be happy, it's time to sweep in and shit all over it?",
68,6.0,19.0,Big,What?,
69,6.0,19.0,Big,"No, no. Look, I came here to tell you something.",
70,6.0,19.0,Big,- I made a mistake. You and I..  ,
71,6.0,19.0,Carrie,"- You and I, nothing!",
72,6.0,19.0,Carrie,You cannot do this to me again. You cannot jerk me around.,
73,6.0,19.0,Big,"- Carrie, listen. It is different this time.  ",
74,6.0,19.0,Carrie,"- Oh, it's never different.",
75,6.0,19.0,Carrie,It's six years of never being different.,
76,6.0,19.0,Carrie,"But this is it, I am done. Don't call me, ever again.",
77,6.0,19.0,Carrie,"Forget you know my number. In fact, forget you know my name.",
78,6.0,19.0,Carrie,"And you can drive down this street all you want,",
79,6.0,19.0,Carrie,because I don't live here anymore.,
80,6.0,19.0,Carrie,"Sure, now that I'm with someone else, now that I'm leaving, it's different.",
81,6.0,19.0,Carrie,- You know who he is? ,
82,6.0,19.0,Group,- Who?,
83,6.0,19.0,Carrie,The boy who cried love. That's who.,
84,6.0,19.0,Carrie,"And just like in the fable, it's too little too late.",
85,6.0,19.0,Charlotte,"Love, he said he loved you?",
86,6.0,19.0,Carrie,"No, it's a.. No, it's an allegory..",
87,6.0,19.0,Carrie,"Look, my point is, he's been doing this for years. Years.",
88,6.0,19.0,Carrie,- And I'm done with it. ,
89,6.0,19.0,Miranda,- Then just put it all behind you.,
90,6.0,19.0,Carrie,"Oh, it is behind me.",
91,6.0,19.0,Carrie,I'm mostly upset about him ruining my last night in New York.,
92,6.0,19.0,Carrie,"Well, fuck him.",
93,6.0,19.0,Carrie,And you know I never say that.,
94,6.0,19.0,Samantha,- Would you like another cocktail? ,
95,6.0,19.0,Carrie,"- No, no, no, I can't be drunk on the plane.",
96,6.0,19.0,Carrie,I wanna arrive stunning and impossibly fresh-looking.,
97,6.0,19.0,Carrie,Ok.,
98,6.0,19.0,Carrie,Ladies.,
99,6.0,19.0,Charlotte,"Stop, really. You're gonna make me cry.",
100,6.0,19.0,Miranda,She didn't even say anything yet.,
101,6.0,19.0,Charlotte,But I know it's coming.,
102,6.0,19.0,Carrie,I want to thank you all for wishing me well tonight.,
103,6.0,19.0,Carrie,In spite of some of your personal opinions about my leaving.,
104,6.0,19.0,Miranda,Me? I've never had an opinion in my life.,
105,6.0,19.0,Charlotte,"You guys, stop, please.",
106,6.0,19.0,Samantha,"Easy there, waterworks.",
107,6.0,19.0,Carrie,"Today, I had a thought.",
108,6.0,19.0,Carrie,What if I...,
109,6.0,19.0,Carrie,what if I had never met you?,
110,6.0,19.0,Samantha,"Let's put up, shall we?",
111,6.0,19.0,Samantha,- I'd like to show my face here again. ,
112,6.0,19.0,Carrie,"- Yes, tears have to go.",
113,6.0,19.0,Carrie,"Right, someone say something not sentimental.",
114,6.0,19.0,Samantha,Chemo might have kicked me into early menopause.,
115,6.0,19.0,Miranda,Task accomplished.,
116,6.0,19.0,Samantha,You cannot believe the hot flashes.,
117,6.0,19.0,Samantha,I can barely keep my clothes on.,
118,6.0,19.0,Carrie,Really? What was your excuse before the chemo?,
119,6.0,19.0,Samantha,"Oh, I'm gonna miss you, you cunt.",
120,6.0,19.0,Charlotte,- Oh... ,
121,6.0,19.0,Charlotte,"- wow, even cunt didn't stop her.",
122,6.0,19.0,Answering machine,"Hey, it's me, leave a message.",
123,6.0,19.0,Dispatcher,"Manhattan towncar for Bradshaw. Car number 221, downstairs in two minutes.",
124,6.0,19.0,Sheila,"Ladies, I know it's getting late and we all need to get up for our pilates.",
125,6.0,19.0,Waitress,More hot decaf?,
126,6.0,19.0,Sa,Are you insane?,
127,6.0,19.0,Sheila,But hang in and I know we can make this breast cancer benefit our best ever.,
128,6.0,19.0,Sheila,"Mona, the goody bags. Tell us.",
129,6.0,19.0,Mona,"- Thanks, Sheila. ",
130,6.0,19.0,Mona,"- Ok,",
131,6.0,19.0,Miranda,"first, we have the pink ribbon breast cancer cookie.",
132,6.0,19.0,Samantha,- Oh jesus. ,
133,6.0,19.0,Mona,"- Well, what's wrong with the cookie?",
134,6.0,19.0,Samantha,"For the past five years, every fucking breast cancer benefit I've been to",
135,6.0,19.0,Samantha,has had that fucking breast cancer cookie.,
136,6.0,19.0,Samantha,"Now, I don't care about a breast cancer cookie,",
137,6.0,19.0,Samantha,- and I had breast cancer. ,
138,6.0,19.0,Sheila,- Point taken.,
139,6.0,19.0,Sheila,And?,
140,6.0,19.0,Samantha,"Well, some of the women coming to this event are battling cancer.",
141,6.0,19.0,Samantha,They need something more inspirational or outrageous than a fucking cookie.,
142,6.0,19.0,Samantha,- Is it hot in here? ,
143,6.0,19.0,Sheila,"Well, the cookies are donated,",
144,6.0,19.0,Sheila,so we're having them.,
145,6.0,19.0,Sheila,"But you're right, we do this need something inspirational",
146,6.0,19.0,Sheila,and outrageous to give to these women.,
147,6.0,19.0,Sheila,So I'm giving them you.,
148,6.0,19.0,Samantha,Excuse me?,
149,6.0,19.0,Sheila,I'd like you to make a little speech before you bring me up.,
150,6.0,19.0,Samantha,- But what would I say?  ,
151,6.0,19.0,Sheila,- Something inspirational.,
152,6.0,19.0,Sheila,Something you think they'd like to hear.,
153,6.0,19.0,Samantha,But...,
154,6.0,19.0,Sheila,"My husband's parents, the Liebermans are coming, so please,",
155,6.0,19.0,Sheila,try not to say fuck so much.,
156,6.0,19.0,Samantha,"Could I get some water, please?",
157,6.0,19.0,Samantha,Fill it up.,
158,6.0,19.0,Doorman,- Bonjour.  ,
159,6.0,19.0,Carrie,- Bonjour.,
160,6.0,19.0,Doorman,- Bienvenue au plaza athenee.  ,
161,6.0,19.0,Carrie,- Merci beaucoup.,
162,6.0,19.0,Carrie,Merci. Merci beaucoup.,
163,6.0,19.0,Carrie,- Bonjour. ,
164,6.0,19.0,Doorman 2,"- Bonjour, madame.",
165,6.0,19.0,Carrie,Bonjour.,
166,6.0,19.0,Hotel desk,- Bonjour.,
167,6.0,19.0,Hotel desk,Nous sommes ravi de vous accueillir?,
168,6.0,19.0,Carrie,"- A little slow, s'il vous plait. ",
169,6.0,19.0,Hotel desk,"- But of course, American.",
170,6.0,19.0,Carrie,- New Yorker. ,
171,6.0,19.0,Hotel desk,- Oh.,
172,6.0,19.0,Carrie,"Um, Je m'appelle Carrie Bradshaw.",
173,6.0,19.0,Carrie,I'm staying here with Aleksandr Petrovsky.,
174,6.0,19.0,Hotel desk,"Very good, Ms. Bradshaw. I believe Mr. Petrovsky is in the salon right now.",
175,6.0,19.0,Carrie,- Oui?  ,
176,6.0,19.0,Hotel desk,- Yes.,
177,6.0,19.0,Carrie,"So, um the luggage?",
178,6.0,19.0,Carrie,Merci.,
179,6.0,19.0,Carrie,Thank you.,
180,6.0,19.0,Aleksandr,"Oh, Carrie, you're here.",
181,6.0,19.0,Carrie,Hi.,
182,6.0,19.0,Aleksandr,- So nice to see you. ,
183,6.0,19.0,Carrie,- Really?,
184,6.0,19.0,Aleksandr,I want you to meet my daughter Chloe.,
185,6.0,19.0,Carrie,Oh.,
186,6.0,19.0,Chloe,"- Bonjour, comment ca va?  ",
187,6.0,19.0,Carrie,"- Tres bien, merci et toi?",
188,6.0,19.0,Chloe,Je suis juste en train de vivre le pire jour de ma vie.,
189,6.0,19.0,Chloe,Et il est encore que dix heures et demie ? parce que?,
190,6.0,19.0,Carrie,"I'm sorry, all I got was it's ten thirty.",
191,6.0,19.0,Chloe,"- Oh, you don't speak French?  ",
192,6.0,19.0,Carrie,"- Well, I'm learning but..",
193,6.0,19.0,Aleksandr,Chloe was saying that she's having a bad day,
194,6.0,19.0,Aleksandr,- and she wants to kill herself.  ,
195,6.0,19.0,Carrie,- Oh.,
196,6.0,19.0,Aleksandr,She's a bit dramatic.,
197,6.0,19.0,Aleksandr,Boyfriend troubles.,
198,6.0,19.0,Carrie,"Oh well, that's my department. So tell me all about the bum.",
199,6.0,19.0,Chloe,Papa tells me this is your first visit to Paris.,
200,6.0,19.0,Carrie,"Well, not if you include movies.",
201,6.0,19.0,Carrie,But I can't believe I'm finally here.,
202,6.0,19.0,Carrie,I almost screamed when we drove by Eiffel Tower.,
203,6.0,19.0,Chloe,"Terrible, it was tolerable before,",
204,6.0,19.0,Chloe,"but now with that light show at night, hideous, just hideous.",
205,6.0,19.0,Carrie,Oh.,
206,6.0,19.0,Aleksandr,Tu fumes trop.,
207,6.0,19.0,Aleksandr,I wanted Chloe to meet us for drinks tonight,
208,6.0,19.0,Aleksandr,"but only time she could give her old papa is from now till this afternoon, so...",
209,6.0,19.0,Carrie,"Oh, well, you two should have your day alone.",
210,6.0,19.0,Carrie,"You know, all the interpreting for me is going to cut your time in half.",
211,6.0,19.0,Carrie,I can unpack and take a nap and try to get on Paris time. Okay?,
212,6.0,19.0,Aleksandr,"Also, I have to meet some people from the museum for an early dinner,",
213,6.0,19.0,Aleksandr,"but I'll eat light so we could go out then, ok?",
214,6.0,19.0,Carrie,I'm in Paris. Don't you worry about me.,
215,6.0,19.0,Aleksandr,- Ok. ,
216,6.0,19.0,Carrie,- Ok.,
217,6.0,19.0,Aleksandr,- See you. ,
218,6.0,19.0,Carrie,- Ok.,
219,6.0,19.0,Carrie,Enchantee de vous rencontrer.,
220,6.0,19.0,Chloe,- It was nice to meet you too. ,
221,6.0,19.0,Carrie,- Thank you. bye.,
222,6.0,19.0,Carrie,- Where am I going? ,
223,6.0,19.0,Aleksandr,-Six twenty five,
224,6.0,19.0,Carrie,- Six cent vingt-cinq. ,
225,6.0,19.0,Aleksandr,- Parfait.,
226,6.0,19.0,Carrie,Au revoir.,
227,6.0,19.0,Carrie,- Merci beaucoup. ,
228,6.0,19.0,Doorman,- De rien.,
229,6.0,19.0,Carrie,"Oh, mon dieu.",
230,6.0,19.0,Carrie,Les rideaux de fenetre.,
231,6.0,19.0,Carrie,"Ten hours later,",
232,6.0,19.0,Carrie,all dressed up and no Petrovsky to go.,
233,6.0,19.0,Charlotte,"Oh, where is the recommendation from your friend, the judge.",
234,6.0,19.0,Harry,Here.,
235,6.0,19.0,Charlotte,And Carrie left hers at home so I can pick it up when I get her mail later in the week.,
236,6.0,19.0,Harry,It's amazing with all the unwanted children we have to do all this.,
237,6.0,19.0,Charlotte,"Well, this private adoption is a very competitive market.",
238,6.0,19.0,Harry,More competitive than China? We got like a year's wait on that list.,
239,6.0,19.0,Charlotte,"Honey, god is gonna send us a baby from somewhere.",
240,6.0,19.0,Charlotte,And it's just our job to file all the papers,
241,6.0,19.0,Charlotte,and to just be as aggressive as we can up to the point we're obnoxious.,
242,6.0,19.0,Aleksandr,I'm sorry I'm late.,
243,6.0,19.0,Aleksandr,This museum dinner turned into this big long thing,
244,6.0,19.0,Aleksandr,with the exhibit sponsors and other? blah blah..,
245,6.0,19.0,Aleksandr,- I'm sorry. ,
246,6.0,19.0,Carrie,- Why didn't you call?,
247,6.0,19.0,Aleksandr,I did. You had the do not disturb on your phone.,
248,6.0,19.0,Carrie,"- Right, I forgot.  ",
249,6.0,19.0,Aleksandr,- Did you sleep?,
250,6.0,19.0,Aleksandr,Did you get enough sleep?,
251,6.0,19.0,Carrie,It's dinner time in New York.,
252,6.0,19.0,Aleksandr,Bon appetit.,
253,6.0,19.0,Aleksandr,You look like dessert.,
254,6.0,19.0,Aleksandr,It's under your mille feuille.,
255,6.0,19.0,Carrie,Mille feuille. A Thousand layers.,
256,6.0,19.0,Aleksandr,One two three four five six seven eight nine ten,
257,6.0,19.0,Carrie,Stop. Oh my god.,
258,6.0,19.0,Samantha,"If you want to see the face of breast cancer, look around you.",
259,6.0,19.0,Samantha,"It's the woman next to you at the dry cleaners,",
260,6.0,19.0,Samantha,"the nurse in pediatrics,",
261,6.0,19.0,Samantha,the single mother picking her child up from school.,
262,6.0,19.0,Samantha,Are you sure the heat is off?,
263,6.0,19.0,Samantha,Fucking chemo. Where was I?,
264,6.0,19.0,Samantha,She's the woman with a knowing smile.,
265,6.0,19.0,Samantha,"A smile that says I beat cancer,",
266,6.0,19.0,Samantha,I can take on the world.,
267,6.0,19.0,Samantha,"Tada. It's good, huh?",
268,6.0,19.0,Samantha,- What is that? ,
269,6.0,19.0,Smith,- It's kinda stiff.,
270,6.0,19.0,Smith,- I just thought it would sound more like you. ,
271,6.0,19.0,Samantha,- It's an inspirational speech.,
272,6.0,19.0,Smith,"At AA, the most inspirational speakers are the ones who keep it real.",
273,6.0,19.0,Samantha,Keep it real?,
274,6.0,19.0,Samantha,"I'm speaking at a black tie benefit, not chillin' at P Diddy's crib.",
275,6.0,19.0,Smith,I'm saying that truth is powerful.,
276,6.0,19.0,Samantha,"Look, you may know AA, but I know PR.",
277,6.0,19.0,Samantha,"Now, if you'll excuse me, I simply must stick my head in the freezer.",
278,6.0,19.0,Carrie,"After a week in Paris,",
279,6.0,19.0,Carrie,I decided my french was now strong enough to brave the ultimate test.,
280,6.0,19.0,Carrie,A day of shopping.,
281,6.0,19.0,Carrie,Dior,
282,6.0,19.0,Man,"Bonjour, madame.",
283,6.0,19.0,Carrie,Bonjour.,
284,6.0,19.0,Man,- Ca va?  ,
285,6.0,19.0,Carrie,- Fine.,
286,6.0,19.0,Carrie,"Yeah, I'm fine.",
287,6.0,19.0,Carrie,"Oh, my purse.",
288,6.0,19.0,Aleksandr,"Someone has been shopping, huh?",
289,6.0,19.0,Carrie,"I fell. I fell in Dior, so I decided that the more I purchased,",
290,6.0,19.0,Carrie,the less they think of me as the American who fell in Dior.,
291,6.0,19.0,Aleksandr,- They don't think like that.  ,
292,6.0,19.0,Carrie,"- Well, not anymore, they don't.",
293,6.0,19.0,Carrie,This is the shopping equivalent of lobotomy.,
294,6.0,19.0,Aleksandr,Poor baby.,
295,6.0,19.0,Carrie,"My purse went flying, I had to scoop everything up.",
296,6.0,19.0,Carrie,I came all the way from New York to squat and scoop in Dior.,
297,6.0,19.0,Carrie,I didn't even bother to check and see if I had all my credit cards.,
298,6.0,19.0,Aleksandr,"Well, apparently you had one.",
299,6.0,19.0,Carrie,One that I won't be using again for many many years.,
300,6.0,19.0,Voice on phone,"- Allo, I'administration.  ",
301,6.0,19.0,Aleksandr,"- Oui, allo.",
302,6.0,19.0,Voice on phone,"- Je peux vous aider, monsieur? ",
303,6.0,19.0,Aleksandr,"- Paul Anterier, s'il vous plait.",
304,6.0,19.0,Voice on phone,"Un moment, s'il vous plait.",
305,6.0,19.0,Carrie,"- No, no, no. Oh my god. ",
306,6.0,19.0,Aleksandr,- What?,
307,6.0,19.0,Carrie,My Carrie necklace was in here. I put it in here and I don't see it.,
308,6.0,19.0,Carrie,It's not in here.,
309,6.0,19.0,Paul,- Allo.  ,
310,6.0,19.0,Aleksandr,"- Ne quittez pas, hein.",
311,6.0,19.0,Aleksandr,"- Un moment, Paul.  ",
312,6.0,19.0,Paul,- Oui.,
313,6.0,19.0,Carrie,"No, I can't have lost my Carrie necklace. No.",
314,6.0,19.0,Aleksandr,- Was it insured?  ,
315,6.0,19.0,Carrie,"- No, no, it's not like that.",
316,6.0,19.0,Carrie,It costs like nothing but it's priceless.,
317,6.0,19.0,Carrie,"I've just had it forever, so..",
318,6.0,19.0,Paul,"Mais, qu'est-ce qui se passe? Il y a quelqu'un? ",
319,6.0,19.0,Aleksandr,Allo?,
320,6.0,19.0,Aleksandr,Desole de t'avoir faire attendre.,
321,6.0,19.0,Miranda,- Hello. ,
322,6.0,19.0,Carrie,- Is it too early?,
323,6.0,19.0,Miranda,"Carrie, hi. How's it going?",
324,6.0,19.0,Carrie,- I'm really upset.  ,
